DepartmentID,DepartmentName,City,State,Country,Budget,ManagerID
IT-FR-28890,IT and Technology,Ahmedabad,Gujarat,India,147546,man-801708
MA-FI-60299,Management,Delhi,Delhi,India,281690,man-455305
IT-NE-34026,IT and Technology,Noida,Uttar Pradesh,India,471887,man-838684
IT-DE-11872,IT and Technology,Hyderabad,Telangana,India,144547,man-978430
MA-OP-27188,Management,Indore,Madhya Pradesh,India,199267,man-902440
MA-PR-61477,Management,Bengaluru,Karnataka,India,106489,man-475944
IT-CL-44731,IT and Technology,Jaipur,Rajasthan,India,236680,man-623829
IT-CL-58594,IT and Technology,Pune,Maharashtra,India,377144,man-168789
MA-FI-89567,Management,Lucknow,Uttar Pradesh,India,396459,man-492160
IT-CL-79730,IT and Technology,Jaipur,Rajasthan,India,336543,man-391255
MA-GE-33091,Management,Indore,Madhya Pradesh,India,137913,man-156050
IT-DA-20160,IT and Technology,Noida,Uttar Pradesh,India,154378,man-926695
MA-CU-41621,Management,Bhopal,Madhya Pradesh,India,149484,man-455661
MA-PR-33869,Management,Pune,Maharashtra,India,417981,man-460790
IT-DA-19065,IT and Technology,Pune,Maharashtra,India,200353,man-793618
IT-FR-11769,IT and Technology,Kolkata,West Bengal,India,405783,man-279632
IT-NE-59507,IT and Technology,Indore,Madhya Pradesh,India,270604,man-599647
MA-SA-26638,Management,Kochi,Kerala,India,130550,man-194928
IT-DA-65603,IT and Technology,Coimbatore,Tamil Nadu,India,271985,man-333661
IT-DE-64498,IT and Technology,Bhopal,Madhya Pradesh,India,225137,man-901456
IT-CY-55791,IT and Technology,Vadodara,Gujarat,India,259682,man-809926
IT-DE-57933,IT and Technology,Bhopal,Madhya Pradesh,India,271175,man-555351
IT-FR-69912,IT and Technology,Kochi,Kerala,India,460404,man-166367
IT-DE-14005,IT and Technology,Gurgaon,Haryana,India,451070,man-730149
IT-NE-23541,IT and Technology,Kochi,Kerala,India,402378,man-755955
IT-DA-56284,IT and Technology,Chandigarh,Chandigarh,India,345688,man-571239
MA-MA-88608,Management,Kolkata,West Bengal,India,365854,man-408196
MA-FI-39814,Management,Hyderabad,Telangana,India,216320,man-178475
IT-DA-52880,IT and Technology,Kochi,Kerala,India,164402,man-947607
IT-CY-50255,IT and Technology,Bengaluru,Karnataka,India,210047,man-420920
IT-DA-66563,IT and Technology,Pune,Maharashtra,India,441015,man-857285
IT-FR-38035,IT and Technology,Kolkata,West Bengal,India,158710,man-235507
MA-PR-87150,Management,Jaipur,Rajasthan,India,261821,man-208627
IT-NE-95822,IT and Technology,Lucknow,Uttar Pradesh,India,320533,man-773679
MA-CU-18806,Management,Chandigarh,Chandigarh,India,461800,man-240993
MA-HU-56798,Management,Bengaluru,Karnataka,India,194533,man-804950
MA-FI-14450,Management,Vadodara,Gujarat,India,163273,man-263079
IT-CY-82428,IT and Technology,Vadodara,Gujarat,India,371832,man-277412
IT-IT-48935,IT and Technology,Coimbatore,Tamil Nadu,India,350462,man-764120
MA-SA-66428,Management,Nagpur,Maharashtra,India,249120,man-586325
MA-MA-12691,Management,Noida,Uttar Pradesh,India,149225,man-433835
IT-CL-78788,IT and Technology,Mumbai,Maharashtra,India,318725,man-953579
IT-SO-85306,IT and Technology,Gurgaon,Haryana,India,299310,man-636761
MA-SA-62317,Management,Coimbatore,Tamil Nadu,India,365039,man-322655
MA-PR-53785,Management,Kochi,Kerala,India,311908,man-475872
IT-FR-18987,IT and Technology,Chennai,Tamil Nadu,India,353829,man-584036
IT-CL-14638,IT and Technology,Chennai,Tamil Nadu,India,267201,man-420539
IT-DA-26383,IT and Technology,Nagpur,Maharashtra,India,194509,man-413756
MA-FI-63410,Management,Nagpur,Maharashtra,India,112280,man-530880
MA-MA-73032,Management,Kolkata,West Bengal,India,342299,man-347404
MA-PR-41626,Management,Chennai,Tamil Nadu,India,113922,man-509181
IT-SO-58160,IT and Technology,Visakhapatnam,Andhra Pradesh,India,468478,man-582563
IT-NE-14344,IT and Technology,Kolkata,West Bengal,India,165180,man-767452
IT-IT-40247,IT and Technology,Kolkata,West Bengal,India,487213,man-668800
IT-SO-13153,IT and Technology,Visakhapatnam,Andhra Pradesh,India,362188,man-593371
IT-SY-98793,IT and Technology,Coimbatore,Tamil Nadu,India,435407,man-255747
IT-DA-31786,IT and Technology,Kochi,Kerala,India,255489,man-927361
IT-CY-49913,IT and Technology,Mumbai,Maharashtra,India,117925,man-471766
IT-DA-34013,IT and Technology,Bengaluru,Karnataka,India,240538,man-856555
IT-IT-10092,IT and Technology,Indore,Madhya Pradesh,India,466478,man-903805
MA-HU-53597,Management,Mumbai,Maharashtra,India,475696,man-755853
IT-SO-14465,IT and Technology,Lucknow,Uttar Pradesh,India,466149,man-489586
IT-SY-20074,IT and Technology,Vadodara,Gujarat,India,231533,man-218963
IT-DA-43668,IT and Technology,Kolkata,West Bengal,India,187992,man-515107
IT-SO-48080,IT and Technology,Jaipur,Rajasthan,India,465416,man-628439
MA-IT-99638,Management,Gurgaon,Haryana,India,298936,man-212618
MA-CU-22054,Management,Bhopal,Madhya Pradesh,India,456848,man-846380
IT-CY-88511,IT and Technology,Nagpur,Maharashtra,India,218808,man-326417
IT-IT-78833,IT and Technology,Gurgaon,Haryana,India,194759,man-168304
MA-OP-51666,Management,Delhi,Delhi,India,438732,man-258944
IT-IT-65977,IT and Technology,Nagpur,Maharashtra,India,251434,man-105196
IT-IT-66830,IT and Technology,Visakhapatnam,Andhra Pradesh,India,476564,man-608565
IT-DE-68241,IT and Technology,Chandigarh,Chandigarh,India,499904,man-218983
MA-PR-94975,Management,Ahmedabad,Gujarat,India,126795,man-405882
MA-PR-60815,Management,Delhi,Delhi,India,244888,man-215927
IT-NE-24570,IT and Technology,Bengaluru,Karnataka,India,486298,man-347229
IT-FR-59732,IT and Technology,Indore,Madhya Pradesh,India,249904,man-406885
MA-CU-76093,Management,Bengaluru,Karnataka,India,271926,man-174715
IT-DE-24275,IT and Technology,Kochi,Kerala,India,439325,man-396475
IT-SY-91656,IT and Technology,Hyderabad,Telangana,India,414179,man-441577
MA-HU-34814,Management,Delhi,Delhi,India,155492,man-599600
IT-CY-86678,IT and Technology,Visakhapatnam,Andhra Pradesh,India,125674,man-878591
IT-IT-62833,IT and Technology,Vadodara,Gujarat,India,400654,man-965381
MA-HU-20482,Management,Kolkata,West Bengal,India,487800,man-824445
IT-DA-25455,IT and Technology,Kolkata,West Bengal,India,301375,man-647203
IT-CY-46545,IT and Technology,Chennai,Tamil Nadu,India,290762,man-232463
MA-MA-15131,Management,Visakhapatnam,Andhra Pradesh,India,230321,man-352495
MA-CU-64734,Management,Bengaluru,Karnataka,India,485499,man-373782
IT-DE-35246,IT and Technology,Pune,Maharashtra,India,130187,man-125256
MA-HU-65157,Management,Lucknow,Uttar Pradesh,India,268779,man-217102
IT-DE-66993,IT and Technology,Gurgaon,Haryana,India,119157,man-644351
MA-PR-74766,Management,Hyderabad,Telangana,India,132222,man-585984
IT-DE-90752,IT and Technology,Bhopal,Madhya Pradesh,India,201316,man-242443
MA-HU-97014,Management,Chennai,Tamil Nadu,India,152587,man-184493
IT-SY-64093,IT and Technology,Lucknow,Uttar Pradesh,India,413703,man-942329
IT-FR-19223,IT and Technology,Vadodara,Gujarat,India,418024,man-477518
MA-CU-28323,Management,Noida,Uttar Pradesh,India,149689,man-873623
IT-SO-50760,IT and Technology,Jaipur,Rajasthan,India,140366,man-104608
MA-OP-28558,Management,Coimbatore,Tamil Nadu,India,403177,man-623490
IT-CY-59260,IT and Technology,Indore,Madhya Pradesh,India,177610,man-183959
MA-CU-89054,Management,Ahmedabad,Gujarat,India,286929,man-841001
MA-PR-48834,Management,Bengaluru,Karnataka,India,370138,man-737758
IT-CL-23826,IT and Technology,Jaipur,Rajasthan,India,489788,man-240718
IT-DA-26320,IT and Technology,Kolkata,West Bengal,India,386050,man-498527
IT-FR-47679,IT and Technology,Noida,Uttar Pradesh,India,230121,man-655561
IT-DA-94377,IT and Technology,Ahmedabad,Gujarat,India,198297,man-793323
MA-MA-49915,Management,Hyderabad,Telangana,India,268058,man-148483
IT-DA-60471,IT and Technology,Vadodara,Gujarat,India,412279,man-502199
IT-CY-45440,IT and Technology,Chennai,Tamil Nadu,India,292274,man-152454
IT-CL-21473,IT and Technology,Chandigarh,Chandigarh,India,433896,man-385016
IT-CY-42029,IT and Technology,Bengaluru,Karnataka,India,302905,man-126018
MA-PR-33275,Management,Chennai,Tamil Nadu,India,200908,man-265529
MA-PR-15546,Management,Coimbatore,Tamil Nadu,India,487507,man-799968
IT-DA-44446,IT and Technology,Pune,Maharashtra,India,209191,man-571571
IT-SO-61129,IT and Technology,Chennai,Tamil Nadu,India,202600,man-327427
MA-IT-23588,Management,Pune,Maharashtra,India,438803,man-259285
IT-NE-15360,IT and Technology,Indore,Madhya Pradesh,India,115310,man-979399
IT-NE-70810,IT and Technology,Gurgaon,Haryana,India,410148,man-959969
IT-SY-81777,IT and Technology,Ahmedabad,Gujarat,India,337119,man-920284
MA-MA-48763,Management,Ahmedabad,Gujarat,India,398842,man-342475
MA-CU-70204,Management,Indore,Madhya Pradesh,India,218185,man-742166
IT-FR-89030,IT and Technology,Pune,Maharashtra,India,437918,man-228850
IT-NE-44747,IT and Technology,Hyderabad,Telangana,India,211041,man-849665
IT-SY-50923,IT and Technology,Delhi,Delhi,India,405701,man-801555
MA-CU-14608,Management,Bhopal,Madhya Pradesh,India,350263,man-465575
IT-SO-41693,IT and Technology,Coimbatore,Tamil Nadu,India,282479,man-638008
MA-CU-49687,Management,Bengaluru,Karnataka,India,353645,man-351884
MA-HU-38163,Management,Kolkata,West Bengal,India,328523,man-278513
IT-FR-34535,IT and Technology,Jaipur,Rajasthan,India,280460,man-837971
MA-PR-92349,Management,Mumbai,Maharashtra,India,338826,man-779605
MA-OP-90256,Management,Pune,Maharashtra,India,245707,man-576560
IT-CL-11683,IT and Technology,Chennai,Tamil Nadu,India,240210,man-189561
MA-PR-31391,Management,Lucknow,Uttar Pradesh,India,204865,man-582092
IT-CL-98544,IT and Technology,Lucknow,Uttar Pradesh,India,431303,man-883683
MA-MA-81369,Management,Kochi,Kerala,India,335945,man-613697
IT-FR-63323,IT and Technology,Hyderabad,Telangana,India,352030,man-392856
IT-DE-58435,IT and Technology,Noida,Uttar Pradesh,India,161799,man-378251
MA-SA-15645,Management,Pune,Maharashtra,India,256183,man-494709
MA-SA-53773,Management,Noida,Uttar Pradesh,India,264077,man-373486
IT-NE-74014,IT and Technology,Hyderabad,Telangana,India,487805,man-935951
MA-PR-97945,Management,Indore,Madhya Pradesh,India,363417,man-120755
MA-HU-96022,Management,Chandigarh,Chandigarh,India,374372,man-789973
MA-GE-51407,Management,Lucknow,Uttar Pradesh,India,147327,man-738699
IT-DA-67185,IT and Technology,Mumbai,Maharashtra,India,239853,man-140995
MA-PR-94782,Management,Lucknow,Uttar Pradesh,India,264870,man-454462
IT-SY-63518,IT and Technology,Kochi,Kerala,India,153973,man-127331
MA-MA-80442,Management,Vadodara,Gujarat,India,320696,man-943733
MA-MA-14254,Management,Indore,Madhya Pradesh,India,373407,man-987382
IT-SO-65580,IT and Technology,Nagpur,Maharashtra,India,214969,man-108194
IT-CL-89384,IT and Technology,Visakhapatnam,Andhra Pradesh,India,107829,man-764073
MA-FI-30427,Management,Visakhapatnam,Andhra Pradesh,India,474236,man-626155
MA-IT-66106,Management,Indore,Madhya Pradesh,India,166725,man-130847
MA-OP-60326,Management,Chandigarh,Chandigarh,India,157851,man-577803
MA-OP-62624,Management,Mumbai,Maharashtra,India,341538,man-450096
MA-PR-61313,Management,Gurgaon,Haryana,India,175133,man-711500
IT-DE-36108,IT and Technology,Visakhapatnam,Andhra Pradesh,India,132647,man-207950
IT-CY-55747,IT and Technology,Lucknow,Uttar Pradesh,India,389632,man-184489
IT-DA-51954,IT and Technology,Jaipur,Rajasthan,India,311243,man-103475
IT-CL-64991,IT and Technology,Bengaluru,Karnataka,India,124994,man-399025
IT-SO-72113,IT and Technology,Delhi,Delhi,India,366691,man-750532
MA-SA-33233,Management,Bhopal,Madhya Pradesh,India,135439,man-376234
IT-FR-72818,IT and Technology,Kochi,Kerala,India,429967,man-520559
IT-NE-91131,IT and Technology,Gurgaon,Haryana,India,469462,man-195413
MA-IT-79054,Management,Kolkata,West Bengal,India,206673,man-550939
MA-FI-20534,Management,Hyderabad,Telangana,India,235804,man-847355
IT-NE-61999,IT and Technology,Lucknow,Uttar Pradesh,India,473767,man-124522
IT-SY-83848,IT and Technology,Vadodara,Gujarat,India,298899,man-496860
IT-IT-55611,IT and Technology,Jaipur,Rajasthan,India,382963,man-401710
MA-PR-55848,Management,Vadodara,Gujarat,India,306189,man-124390
IT-DE-89578,IT and Technology,Indore,Madhya Pradesh,India,121830,man-865380
MA-CU-20729,Management,Indore,Madhya Pradesh,India,262854,man-670700
MA-FI-74662,Management,Lucknow,Uttar Pradesh,India,205372,man-189590
IT-CY-48426,IT and Technology,Pune,Maharashtra,India,130266,man-230088
MA-IT-55060,Management,Delhi,Delhi,India,324257,man-879492
MA-CU-93197,Management,Jaipur,Rajasthan,India,112642,man-903477
MA-FI-60875,Management,Nagpur,Maharashtra,India,253721,man-854949
IT-IT-79018,IT and Technology,Ahmedabad,Gujarat,India,237802,man-423585
IT-SO-34138,IT and Technology,Noida,Uttar Pradesh,India,255079,man-568771
MA-OP-93981,Management,Gurgaon,Haryana,India,205849,man-553389
MA-PR-38433,Management,Gurgaon,Haryana,India,237555,man-273513
MA-OP-72428,Management,Vadodara,Gujarat,India,429721,man-952261
MA-HU-31835,Management,Noida,Uttar Pradesh,India,225287,man-758448
IT-SY-13316,IT and Technology,Delhi,Delhi,India,159153,man-662953
MA-PR-11633,Management,Delhi,Delhi,India,428293,man-594362
IT-SO-30579,IT and Technology,Kolkata,West Bengal,India,107286,man-333108
MA-PR-82183,Management,Chennai,Tamil Nadu,India,407257,man-262086
IT-CY-64504,IT and Technology,Chandigarh,Chandigarh,India,279884,man-459866
MA-HU-50669,Management,Chennai,Tamil Nadu,India,440789,man-451366
IT-DA-48091,IT and Technology,Vadodara,Gujarat,India,494230,man-885321
MA-OP-90033,Management,Gurgaon,Haryana,India,104230,man-303664
IT-SO-55172,IT and Technology,Jaipur,Rajasthan,India,369389,man-312140
IT-IT-25078,IT and Technology,Mumbai,Maharashtra,India,122008,man-995278
IT-CY-63513,IT and Technology,Bengaluru,Karnataka,India,379413,man-800295
MA-SA-70272,Management,Kolkata,West Bengal,India,399887,man-635419
MA-PR-30867,Management,Visakhapatnam,Andhra Pradesh,India,153793,man-936456
IT-CL-12853,IT and Technology,Indore,Madhya Pradesh,India,119925,man-249626
MA-GE-68079,Management,Chandigarh,Chandigarh,India,216126,man-562127
IT-DE-99699,IT and Technology,Noida,Uttar Pradesh,India,474471,man-682289
MA-MA-87116,Management,Coimbatore,Tamil Nadu,India,437984,man-560282
IT-NE-51597,IT and Technology,Visakhapatnam,Andhra Pradesh,India,499536,man-729348
IT-FR-77114,IT and Technology,Indore,Madhya Pradesh,India,367500,man-582076
IT-DA-11952,IT and Technology,Mumbai,Maharashtra,India,202426,man-730258
MA-GE-20530,Management,Mumbai,Maharashtra,India,376429,man-701384
IT-CY-16164,IT and Technology,Kolkata,West Bengal,India,247373,man-284595
IT-CY-96461,IT and Technology,Kochi,Kerala,India,393482,man-538850
MA-PR-93522,Management,Delhi,Delhi,India,283558,man-343319
IT-CY-16265,IT and Technology,Nagpur,Maharashtra,India,164567,man-558043
MA-PR-91698,Management,Bengaluru,Karnataka,India,458455,man-185337
IT-SY-69760,IT and Technology,Nagpur,Maharashtra,India,460223,man-376078
MA-OP-62392,Management,Lucknow,Uttar Pradesh,India,238215,man-949068
IT-CY-49275,IT and Technology,Noida,Uttar Pradesh,India,248110,man-665757
IT-SY-88640,IT and Technology,Delhi,Delhi,India,266961,man-242697
IT-NE-72716,IT and Technology,Mumbai,Maharashtra,India,423223,man-358710
MA-CU-43884,Management,Kochi,Kerala,India,232002,man-108191
IT-NE-46555,IT and Technology,Lucknow,Uttar Pradesh,India,303191,man-534430
IT-DA-66066,IT and Technology,Ahmedabad,Gujarat,India,169234,man-630710
IT-DA-54615,IT and Technology,Bhopal,Madhya Pradesh,India,342793,man-663452
MA-PR-62747,Management,Pune,Maharashtra,India,210809,man-221667
MA-GE-35806,Management,Ahmedabad,Gujarat,India,237458,man-429183
IT-NE-70661,IT and Technology,Gurgaon,Haryana,India,245179,man-612623
IT-CL-58859,IT and Technology,Noida,Uttar Pradesh,India,248024,man-752997
MA-FI-59839,Management,Gurgaon,Haryana,India,181381,man-126851
MA-IT-35504,Management,Jaipur,Rajasthan,India,464686,man-483258
IT-IT-42445,IT and Technology,Visakhapatnam,Andhra Pradesh,India,374531,man-521679
IT-SO-61027,IT and Technology,Nagpur,Maharashtra,India,428553,man-887768
MA-PR-14224,Management,Chandigarh,Chandigarh,India,391065,man-560045
IT-SY-19120,IT and Technology,Bengaluru,Karnataka,India,220192,man-989626
MA-MA-36587,Management,Mumbai,Maharashtra,India,460788,man-472719
IT-DE-73619,IT and Technology,Jaipur,Rajasthan,India,371618,man-507554
MA-MA-45785,Management,Mumbai,Maharashtra,India,150343,man-716862
IT-FR-77769,IT and Technology,Noida,Uttar Pradesh,India,254595,man-833373
IT-SY-18499,IT and Technology,Gurgaon,Haryana,India,258859,man-267006
IT-IT-29018,IT and Technology,Jaipur,Rajasthan,India,114748,man-540718
MA-OP-97413,Management,Pune,Maharashtra,India,427501,man-167583
MA-IT-63856,Management,Jaipur,Rajasthan,India,276719,man-208083
IT-SO-16132,IT and Technology,Gurgaon,Haryana,India,353674,man-235328
IT-DE-37801,IT and Technology,Lucknow,Uttar Pradesh,India,246218,man-895506
MA-IT-30431,Management,Pune,Maharashtra,India,162560,man-168231
MA-GE-75607,Management,Chandigarh,Chandigarh,India,237455,man-557717
IT-NE-46009,IT and Technology,Chennai,Tamil Nadu,India,305470,man-985522
MA-MA-38957,Management,Indore,Madhya Pradesh,India,498058,man-346010
MA-PR-41144,Management,Kolkata,West Bengal,India,436886,man-737222
IT-CY-53235,IT and Technology,Gurgaon,Haryana,India,185631,man-644422
IT-NE-41098,IT and Technology,Nagpur,Maharashtra,India,418141,man-216615
IT-IT-14773,IT and Technology,Kochi,Kerala,India,100802,man-767732
IT-NE-63416,IT and Technology,Visakhapatnam,Andhra Pradesh,India,469277,man-617912
IT-DE-84581,IT and Technology,Delhi,Delhi,India,319716,man-800299
MA-CU-79914,Management,Bengaluru,Karnataka,India,204662,man-968291
MA-SA-60510,Management,Kolkata,West Bengal,India,458771,man-934466
IT-CY-30267,IT and Technology,Nagpur,Maharashtra,India,276366,man-440591
MA-CU-50035,Management,Coimbatore,Tamil Nadu,India,473687,man-667437
IT-CL-16572,IT and Technology,Lucknow,Uttar Pradesh,India,444019,man-945711
MA-FI-74800,Management,Pune,Maharashtra,India,412072,man-663051
IT-CL-72023,IT and Technology,Vadodara,Gujarat,India,249357,man-962823
IT-DA-22183,IT and Technology,Bengaluru,Karnataka,India,497144,man-726204
MA-PR-29993,Management,Noida,Uttar Pradesh,India,226780,man-280845
IT-SO-59058,IT and Technology,Ahmedabad,Gujarat,India,396279,man-639436
IT-NE-39195,IT and Technology,Nagpur,Maharashtra,India,103470,man-708629
IT-CY-86040,IT and Technology,Hyderabad,Telangana,India,423471,man-560568
IT-IT-28814,IT and Technology,Visakhapatnam,Andhra Pradesh,India,267142,man-696260
IT-SO-52415,IT and Technology,Pune,Maharashtra,India,287101,man-620017
MA-GE-89083,Management,Nagpur,Maharashtra,India,300595,man-601452
MA-SA-97533,Management,Lucknow,Uttar Pradesh,India,402318,man-593794
MA-SA-72963,Management,Chandigarh,Chandigarh,India,381596,man-756820
IT-DE-76292,IT and Technology,Jaipur,Rajasthan,India,131073,man-853716
MA-HU-65249,Management,Hyderabad,Telangana,India,426468,man-329170
IT-CY-58698,IT and Technology,Kochi,Kerala,India,325229,man-918541
MA-PR-42913,Management,Lucknow,Uttar Pradesh,India,122571,man-661990
MA-HU-72415,Management,Noida,Uttar Pradesh,India,489328,man-336375
IT-DA-15016,IT and Technology,Indore,Madhya Pradesh,India,223501,man-898521
MA-GE-79004,Management,Bengaluru,Karnataka,India,367085,man-673768
IT-SO-77946,IT and Technology,Chennai,Tamil Nadu,India,391156,man-354017
IT-NE-17318,IT and Technology,Jaipur,Rajasthan,India,289994,man-602607
IT-DA-99084,IT and Technology,Chennai,Tamil Nadu,India,346466,man-113052
IT-SO-53069,IT and Technology,Noida,Uttar Pradesh,India,187192,man-132122
IT-CY-52119,IT and Technology,Pune,Maharashtra,India,484760,man-178770
MA-OP-90878,Management,Lucknow,Uttar Pradesh,India,360771,man-660394
IT-NE-14806,IT and Technology,Chennai,Tamil Nadu,India,273616,man-749483
IT-CL-25270,IT and Technology,Gurgaon,Haryana,India,272962,man-311321
MA-CU-68206,Management,Chandigarh,Chandigarh,India,477808,man-555218
IT-DA-31249,IT and Technology,Pune,Maharashtra,India,176321,man-661689
MA-GE-76150,Management,Jaipur,Rajasthan,India,216991,man-477517
MA-PR-90278,Management,Mumbai,Maharashtra,India,418100,man-894702
MA-GE-29420,Management,Coimbatore,Tamil Nadu,India,310172,man-849956
MA-CU-84490,Management,Bengaluru,Karnataka,India,422949,man-109927
MA-PR-13654,Management,Chennai,Tamil Nadu,India,306046,man-381428
MA-CU-95560,Management,Nagpur,Maharashtra,India,426687,man-589305
IT-CY-42543,IT and Technology,Delhi,Delhi,India,399551,man-241522
IT-SO-78190,IT and Technology,Indore,Madhya Pradesh,India,340866,man-743647
MA-MA-60982,Management,Gurgaon,Haryana,India,156244,man-755856
IT-CL-50457,IT and Technology,Delhi,Delhi,India,116400,man-103397
IT-CY-22379,IT and Technology,Vadodara,Gujarat,India,455025,man-811023
MA-SA-99079,Management,Pune,Maharashtra,India,465777,man-289884
IT-FR-77760,IT and Technology,Noida,Uttar Pradesh,India,186269,man-730114
IT-CY-90127,IT and Technology,Nagpur,Maharashtra,India,129909,man-954842
IT-DA-85094,IT and Technology,Vadodara,Gujarat,India,386354,man-863544
MA-SA-80730,Management,Mumbai,Maharashtra,India,492344,man-475433
IT-FR-33236,IT and Technology,Indore,Madhya Pradesh,India,240215,man-276137
IT-SY-77111,IT and Technology,Bengaluru,Karnataka,India,384094,man-974993
MA-SA-72529,Management,Bhopal,Madhya Pradesh,India,356287,man-702398
MA-GE-47311,Management,Kolkata,West Bengal,India,451311,man-751328
MA-SA-42776,Management,Hyderabad,Telangana,India,364427,man-682490
IT-DA-43251,IT and Technology,Nagpur,Maharashtra,India,254791,man-789299
IT-FR-30143,IT and Technology,Vadodara,Gujarat,India,166244,man-926697
IT-CL-55045,IT and Technology,Chennai,Tamil Nadu,India,136278,man-995348
IT-DE-67685,IT and Technology,Mumbai,Maharashtra,India,347399,man-128176
IT-FR-39353,IT and Technology,Bhopal,Madhya Pradesh,India,204181,man-134433
MA-OP-20840,Management,Ahmedabad,Gujarat,India,198089,man-603221
IT-FR-36958,IT and Technology,Chennai,Tamil Nadu,India,104884,man-535544
IT-DE-34709,IT and Technology,Bengaluru,Karnataka,India,380650,man-705369
IT-DA-56004,IT and Technology,Delhi,Delhi,India,280109,man-680052
MA-HU-71248,Management,Kochi,Kerala,India,197068,man-648386
IT-CY-96863,IT and Technology,Visakhapatnam,Andhra Pradesh,India,433634,man-717519
IT-DA-82675,IT and Technology,Coimbatore,Tamil Nadu,India,173338,man-374744
MA-CU-39169,Management,Delhi,Delhi,India,195853,man-660898
IT-CL-44034,IT and Technology,Bhopal,Madhya Pradesh,India,189236,man-486394
MA-CU-51744,Management,Mumbai,Maharashtra,India,439816,man-752759
IT-FR-95428,IT and Technology,Delhi,Delhi,India,388264,man-499942
MA-SA-63393,Management,Nagpur,Maharashtra,India,122956,man-989520
MA-SA-17201,Management,Noida,Uttar Pradesh,India,480848,man-716620
IT-DA-99326,IT and Technology,Kochi,Kerala,India,145693,man-963330
IT-CL-53590,IT and Technology,Chandigarh,Chandigarh,India,368247,man-616210
MA-HU-25439,Management,Mumbai,Maharashtra,India,145215,man-135443
MA-PR-70507,Management,Nagpur,Maharashtra,India,201225,man-394590
IT-SY-35646,IT and Technology,Ahmedabad,Gujarat,India,105432,man-903023
IT-IT-79358,IT and Technology,Visakhapatnam,Andhra Pradesh,India,361356,man-555201
IT-DA-86217,IT and Technology,Coimbatore,Tamil Nadu,India,292597,man-693057
MA-GE-40346,Management,Noida,Uttar Pradesh,India,369349,man-719399
IT-CY-27011,IT and Technology,Kolkata,West Bengal,India,477029,man-398898
IT-IT-58346,IT and Technology,Gurgaon,Haryana,India,120883,man-898805
IT-FR-18844,IT and Technology,Noida,Uttar Pradesh,India,397614,man-616078
MA-IT-66872,Management,Vadodara,Gujarat,India,271442,man-384546
MA-GE-33731,Management,Ahmedabad,Gujarat,India,193149,man-188326
IT-CL-32853,IT and Technology,Nagpur,Maharashtra,India,175575,man-518751
MA-PR-95844,Management,Kolkata,West Bengal,India,309430,man-858488
MA-PR-80468,Management,Lucknow,Uttar Pradesh,India,217844,man-742337
IT-SO-67106,IT and Technology,Bengaluru,Karnataka,India,118329,man-371396
IT-DA-15104,IT and Technology,Pune,Maharashtra,India,236956,man-990612
MA-SA-16125,Management,Bhopal,Madhya Pradesh,India,192195,man-511796
IT-CL-87499,IT and Technology,Delhi,Delhi,India,326673,man-169172
IT-CL-27188,IT and Technology,Jaipur,Rajasthan,India,203983,man-749874
IT-SY-69711,IT and Technology,Ahmedabad,Gujarat,India,215625,man-824400
IT-NE-19320,IT and Technology,Pune,Maharashtra,India,281409,man-392400
MA-GE-76508,Management,Gurgaon,Haryana,India,332562,man-915550
MA-PR-49950,Management,Coimbatore,Tamil Nadu,India,170201,man-244170
MA-FI-58158,Management,Hyderabad,Telangana,India,214652,man-453933
MA-IT-12734,Management,Mumbai,Maharashtra,India,200106,man-187006
MA-FI-34148,Management,Mumbai,Maharashtra,India,265133,man-727904
MA-PR-62329,Management,Nagpur,Maharashtra,India,487770,man-329958
IT-IT-73117,IT and Technology,Mumbai,Maharashtra,India,388660,man-435850
MA-HU-56657,Management,Nagpur,Maharashtra,India,128385,man-809550
IT-CL-83037,IT and Technology,Bhopal,Madhya Pradesh,India,227914,man-765742
MA-GE-64664,Management,Jaipur,Rajasthan,India,185628,man-317160
MA-FI-23123,Management,Vadodara,Gujarat,India,126607,man-322583
MA-SA-59941,Management,Kolkata,West Bengal,India,433199,man-751395
MA-SA-59544,Management,Indore,Madhya Pradesh,India,194538,man-904970
MA-CU-85185,Management,Indore,Madhya Pradesh,India,218323,man-562329
MA-HU-24337,Management,Delhi,Delhi,India,167670,man-898140
IT-SO-83223,IT and Technology,Mumbai,Maharashtra,India,139785,man-709055
MA-CU-53508,Management,Kochi,Kerala,India,424995,man-631700
MA-IT-23786,Management,Visakhapatnam,Andhra Pradesh,India,132826,man-552343
IT-NE-39632,IT and Technology,Chennai,Tamil Nadu,India,486632,man-298619
IT-IT-22148,IT and Technology,Chennai,Tamil Nadu,India,268982,man-101421
MA-OP-86227,Management,Vadodara,Gujarat,India,408088,man-575597
IT-CL-90907,IT and Technology,Jaipur,Rajasthan,India,478010,man-236428
IT-NE-87148,IT and Technology,Hyderabad,Telangana,India,234202,man-485424
MA-SA-89483,Management,Kochi,Kerala,India,309543,man-113446
MA-HU-85851,Management,Jaipur,Rajasthan,India,193541,man-489179
IT-DE-37314,IT and Technology,Bengaluru,Karnataka,India,464294,man-396978
IT-SO-49582,IT and Technology,Chennai,Tamil Nadu,India,386734,man-689737
MA-HU-96024,Management,Kochi,Kerala,India,208167,man-222190
MA-MA-66771,Management,Noida,Uttar Pradesh,India,488722,man-901644
