EmployeeID,Salary,EffectiveDate,Bonus,SalaryType,PayFrequency,Currency,AdjustmentReason,PreviousSalary
DA-2021-5646,1675568,2024-02-03,105681,Base,Monthly,INR,Promotion,568470
FR-2022-4698,1535507,2023-11-19,131098,Commission,Annually,INR,Performance Bonus,1241600
PR-2017-6979,1357388,2024-03-10,333981,Base,Monthly,INR,Cost of Living Adjustment,312160
CL-2022-5553,261341,2024-06-18,104064,Base,Annually,INR,Cost of Living Adjustment,105191
SO-2022-9120,797065,2023-10-13,131505,Base,Annually,INR,Promotion,455431
FI-2020-1313,985791,2024-05-19,181442,Base,Annually,INR,Cost of Living Adjustment,244761
MA-2021-1935,1669949,2023-08-13,594910,Base,Monthly,INR,Performance Bonus,482507
HU-2019-3921,697770,2023-12-11,267845,Base,Annually,INR,Performance Bonus,518366
IT-2023-1660,24967,2024-01-04,6539,Commission,Monthly,INR,Promotion,20917
IT-2010-2856,1136719,2023-11-04,89239,Commission,Monthly,INR,Cost of Living Adjustment,874649
DA-2012-9805,838258,2023-09-18,23987,Base,Monthly,INR,Cost of Living Adjustment,236186
HU-2013-6869,738522,2023-08-15,5271,Base,Monthly,INR,Promotion,599796
GE-2020-4553,1107462,2024-06-04,355642,Base,Annually,INR,Cost of Living Adjustment,634541
CY-2021-9076,1937094,2024-03-14,766844,Commission,Monthly,INR,Performance Bonus,1245466
SA-2018-4859,1407120,2024-01-02,388880,Base,Monthly,INR,Performance Bonus,387576
SO-2015-4262,1490530,2023-08-22,336937,Commission,Annually,INR,Promotion,1283772
DE-2019-4424,327961,2024-03-23,70402,Base,Annually,INR,Performance Bonus,100940
DA-2023-7049,79704,2024-07-27,4688,Commission,Monthly,INR,Promotion,37655
SA-2014-5990,1435114,2024-05-19,221899,Commission,Annually,INR,Performance Bonus,1174070
IT-2021-4083,1980469,2024-04-21,752878,Commission,Monthly,INR,Performance Bonus,1528180
DA-2015-8767,1232647,2023-12-22,477416,Base,Annually,INR,Cost of Living Adjustment,1222731
FI-2011-4988,570152,2023-08-30,117482,Base,Annually,INR,Performance Bonus,159332
DA-2012-2067,611871,2023-10-03,36465,Base,Monthly,INR,Performance Bonus,459179
SA-2012-7845,1284348,2023-08-11,22705,Commission,Annually,INR,Performance Bonus,1026604
CY-2019-6003,741328,2024-05-12,106717,Commission,Annually,INR,Cost of Living Adjustment,66449
DA-2023-7903,1220774,2024-02-01,117050,Commission,Annually,INR,Promotion,705129
PR-2012-5053,883244,2023-08-14,55822,Base,Annually,INR,Cost of Living Adjustment,645000
SY-2018-7317,1888477,2023-11-24,303494,Commission,Annually,INR,Cost of Living Adjustment,670238
CL-2012-6048,715143,2024-05-11,81703,Commission,Annually,INR,Cost of Living Adjustment,515717
PR-2017-8431,1554682,2024-03-18,497909,Base,Annually,INR,Cost of Living Adjustment,1365185
SO-2019-3353,1217196,2024-01-25,394958,Base,Monthly,INR,Performance Bonus,926542
HU-2016-4342,1733384,2024-01-21,669090,Base,Annually,INR,Promotion,1551624
SY-2022-6711,229459,2023-10-24,82020,Commission,Annually,INR,Promotion,29857
PR-2014-3791,694494,2024-06-08,53522,Base,Annually,INR,Performance Bonus,394764
MA-2012-7936,1637786,2023-11-06,614881,Commission,Monthly,INR,Cost of Living Adjustment,462548
DA-2014-7672,872669,2023-08-12,38432,Commission,Monthly,INR,Cost of Living Adjustment,828320
CY-2010-8295,1812946,2023-08-11,117457,Base,Annually,INR,Cost of Living Adjustment,574457
FR-2016-6591,371322,2023-09-12,94945,Base,Monthly,INR,Promotion,260079
MA-2009-5242,964324,2024-04-19,17805,Commission,Annually,INR,Performance Bonus,238907
GE-2022-3396,1014778,2023-09-19,316427,Commission,Monthly,INR,Promotion,320477
HU-2011-3977,1628296,2023-11-26,342698,Base,Annually,INR,Promotion,627595
GE-2016-2886,1347261,2024-03-23,452346,Commission,Monthly,INR,Performance Bonus,588453
PR-2014-5499,1040195,2024-04-24,105091,Commission,Monthly,INR,Promotion,338961
PR-2022-8584,525374,2023-12-21,189688,Base,Annually,INR,Cost of Living Adjustment,357331
NE-2013-8457,537634,2024-05-10,25143,Commission,Annually,INR,Performance Bonus,306505
HU-2019-9331,1217344,2024-03-22,450496,Commission,Annually,INR,Performance Bonus,830275
DE-2016-2755,77115,2024-03-11,27531,Commission,Annually,INR,Cost of Living Adjustment,43661
HU-2020-4810,679233,2024-06-20,105459,Base,Annually,INR,Promotion,294547
IT-2010-3245,1631664,2023-09-14,169934,Commission,Monthly,INR,Performance Bonus,913606
DE-2015-8412,335365,2024-02-05,45281,Base,Monthly,INR,Cost of Living Adjustment,26868
CY-2018-4399,1966431,2024-01-10,463010,Commission,Annually,INR,Performance Bonus,1805531
CY-2021-7968,1518465,2023-11-25,96125,Commission,Annually,INR,Performance Bonus,1462539
IT-2021-3986,1569559,2024-02-23,241500,Base,Monthly,INR,Performance Bonus,1356252
CY-2012-5400,1521242,2023-09-29,88491,Base,Monthly,INR,Promotion,1002632
CU-2022-7594,833929,2024-05-18,65234,Base,Annually,INR,Promotion,215122
SA-2015-7850,478769,2023-08-16,103874,Base,Annually,INR,Performance Bonus,261052
FI-2013-3527,568338,2024-05-16,49106,Commission,Annually,INR,Performance Bonus,190938
DA-2023-1649,745219,2023-11-27,190972,Base,Monthly,INR,Promotion,462647
PR-2017-4826,1507121,2024-02-04,301797,Commission,Annually,INR,Promotion,555439
SY-2017-4024,410756,2024-02-24,43950,Base,Monthly,INR,Cost of Living Adjustment,43888
SA-2011-8637,612321,2023-08-16,15603,Commission,Annually,INR,Cost of Living Adjustment,455983
HU-2020-8449,526405,2024-08-05,170783,Base,Monthly,INR,Cost of Living Adjustment,491675
FI-2019-9458,853706,2024-03-21,249786,Commission,Annually,INR,Performance Bonus,803072
FR-2019-3095,1294057,2023-09-03,133153,Commission,Annually,INR,Performance Bonus,908075
CY-2009-5031,1185752,2024-01-22,333911,Base,Monthly,INR,Promotion,354284
SY-2020-3028,448910,2023-08-16,102186,Base,Annually,INR,Performance Bonus,382194
HU-2017-7677,131145,2023-11-18,16118,Base,Monthly,INR,Cost of Living Adjustment,70246
DA-2009-2982,1479408,2024-04-14,181472,Base,Annually,INR,Cost of Living Adjustment,1419146
FR-2020-6610,1867855,2023-09-12,627703,Commission,Annually,INR,Promotion,942552
IT-2018-4658,1806632,2024-02-27,259140,Commission,Annually,INR,Promotion,560886
PR-2021-5228,1566837,2024-03-05,173765,Commission,Monthly,INR,Promotion,190307
GE-2018-1098,69016,2023-11-01,25026,Base,Annually,INR,Cost of Living Adjustment,21558
CL-2012-1774,33023,2024-02-28,4546,Commission,Annually,INR,Cost of Living Adjustment,22750
HU-2010-3337,832251,2023-12-19,136190,Commission,Annually,INR,Cost of Living Adjustment,170988
FR-2018-6284,252782,2023-11-15,2773,Commission,Annually,INR,Promotion,139433
PR-2020-3475,1118688,2024-04-24,245415,Base,Annually,INR,Cost of Living Adjustment,472580
SY-2013-4544,1571850,2023-08-15,181140,Commission,Annually,INR,Promotion,1026909
FI-2019-3593,503125,2023-10-11,51940,Base,Monthly,INR,Promotion,496651
DE-2012-7880,1107035,2024-03-05,267623,Commission,Annually,INR,Performance Bonus,970748
OP-2013-8010,812878,2024-07-09,43001,Commission,Annually,INR,Performance Bonus,713314
DA-2018-2607,506865,2024-05-06,34562,Commission,Annually,INR,Performance Bonus,341577
PR-2010-3396,1291543,2024-04-25,294594,Commission,Monthly,INR,Promotion,1223940
DE-2009-3430,889744,2024-03-07,207482,Commission,Monthly,INR,Cost of Living Adjustment,320349
SA-2014-4896,1748906,2024-03-11,624224,Commission,Monthly,INR,Cost of Living Adjustment,422873
FR-2017-9673,472546,2024-07-05,117016,Commission,Monthly,INR,Cost of Living Adjustment,316231
CL-2020-9680,1255061,2024-04-15,142186,Commission,Monthly,INR,Cost of Living Adjustment,158023
MA-2012-8230,1198724,2024-04-28,106443,Base,Annually,INR,Performance Bonus,895159
PR-2017-5382,1529704,2024-01-19,373706,Commission,Monthly,INR,Performance Bonus,508574
IT-2016-7976,448017,2024-01-30,160677,Commission,Monthly,INR,Cost of Living Adjustment,336655
PR-2022-5645,1245389,2024-02-18,123321,Base,Annually,INR,Performance Bonus,109184
CL-2015-3419,1762505,2024-06-06,32001,Base,Annually,INR,Cost of Living Adjustment,1164784
IT-2010-6771,1009507,2023-10-16,126052,Commission,Monthly,INR,Promotion,400098
MA-2016-3826,1929145,2024-02-09,465428,Commission,Monthly,INR,Cost of Living Adjustment,1601193
PR-2011-6921,1788078,2024-01-03,419439,Commission,Monthly,INR,Cost of Living Adjustment,1303438
SO-2019-9825,572333,2023-12-12,173163,Base,Annually,INR,Performance Bonus,520239
CL-2012-5501,108770,2024-06-22,7922,Base,Annually,INR,Performance Bonus,41589
OP-2020-4813,272675,2023-08-20,57806,Base,Monthly,INR,Promotion,250601
MA-2011-1292,581328,2024-07-24,204129,Base,Annually,INR,Cost of Living Adjustment,564126
GE-2016-4143,899114,2023-10-21,56017,Commission,Monthly,INR,Cost of Living Adjustment,758652
SO-2023-1746,1807077,2023-12-01,100736,Commission,Annually,INR,Cost of Living Adjustment,865060
HU-2018-5769,147693,2024-08-06,14661,Commission,Monthly,INR,Cost of Living Adjustment,52486
GE-2014-8771,1051603,2023-11-02,329262,Commission,Annually,INR,Cost of Living Adjustment,189752
HU-2013-2536,332558,2024-06-10,88746,Base,Monthly,INR,Performance Bonus,204109
MA-2013-1976,1057632,2024-02-27,355096,Commission,Annually,INR,Cost of Living Adjustment,219235
DA-2012-4848,202032,2024-01-24,65746,Commission,Annually,INR,Cost of Living Adjustment,180839
DE-2020-7953,1671857,2024-05-29,630802,Commission,Monthly,INR,Performance Bonus,1585705
SO-2020-8054,1149090,2023-09-11,395262,Commission,Annually,INR,Cost of Living Adjustment,217655
IT-2017-1473,1980727,2024-03-02,432201,Base,Monthly,INR,Performance Bonus,1172646
DE-2019-8401,228070,2023-09-16,11875,Commission,Annually,INR,Promotion,59678
IT-2017-9778,437732,2023-10-06,63617,Commission,Annually,INR,Cost of Living Adjustment,253552
CU-2011-2039,929908,2024-03-21,165291,Base,Monthly,INR,Cost of Living Adjustment,760726
DA-2020-3105,246783,2024-05-27,79377,Commission,Annually,INR,Cost of Living Adjustment,94254
PR-2009-8571,156659,2024-02-02,51387,Base,Annually,INR,Cost of Living Adjustment,112942
IT-2019-6993,784110,2024-01-23,11167,Base,Monthly,INR,Promotion,217611
SA-2021-1919,1249765,2024-08-01,299534,Commission,Annually,INR,Cost of Living Adjustment,631100
NE-2019-9875,1564799,2024-02-18,202731,Base,Monthly,INR,Performance Bonus,1297868
PR-2014-8062,937963,2023-10-25,76273,Base,Monthly,INR,Promotion,71632
DA-2011-1600,1121292,2023-11-09,339828,Base,Annually,INR,Performance Bonus,561140
NE-2009-1639,1422842,2024-04-05,459978,Commission,Annually,INR,Promotion,567916
CL-2020-4195,122895,2023-09-13,19036,Commission,Annually,INR,Performance Bonus,103702
SA-2009-6311,1151228,2023-10-22,153347,Base,Annually,INR,Cost of Living Adjustment,970790
DE-2019-2228,635391,2024-06-04,50899,Commission,Annually,INR,Promotion,152508
IT-2009-7756,1426956,2023-11-23,41488,Commission,Annually,INR,Performance Bonus,875686
DA-2009-4994,1647889,2024-01-08,119758,Base,Annually,INR,Cost of Living Adjustment,459767
IT-2016-3116,1224159,2023-08-15,123746,Base,Monthly,INR,Cost of Living Adjustment,71888
IT-2016-8033,803568,2024-05-15,182536,Base,Monthly,INR,Performance Bonus,545626
PR-2009-3453,1750409,2023-12-24,515577,Base,Monthly,INR,Promotion,1182123
CU-2020-7237,1242730,2024-04-03,460371,Base,Annually,INR,Promotion,514999
IT-2011-6571,456304,2024-06-13,92263,Base,Annually,INR,Promotion,94202
FR-2012-7860,1799711,2024-05-23,547352,Base,Monthly,INR,Performance Bonus,741179
SA-2022-5855,1817625,2024-07-06,502294,Commission,Monthly,INR,Cost of Living Adjustment,1631331
DE-2022-3686,1137539,2023-09-23,316719,Base,Annually,INR,Cost of Living Adjustment,949977
CL-2010-1266,1501690,2023-10-11,408244,Base,Annually,INR,Cost of Living Adjustment,512959
OP-2010-7744,185567,2023-09-03,41257,Commission,Annually,INR,Promotion,151145
SA-2012-8285,1444035,2023-12-06,235489,Commission,Annually,INR,Promotion,1065257
FI-2022-6322,195979,2023-12-10,22282,Base,Monthly,INR,Performance Bonus,27371
SA-2020-5760,1765627,2023-10-09,496444,Base,Monthly,INR,Promotion,185214
NE-2012-3446,475676,2023-09-25,12798,Base,Monthly,INR,Promotion,66406
MA-2011-9754,893849,2024-07-10,73012,Base,Annually,INR,Cost of Living Adjustment,648422
HU-2014-1216,1075790,2024-08-03,49145,Base,Annually,INR,Promotion,797428
DE-2023-1425,196761,2024-07-23,72677,Base,Monthly,INR,Performance Bonus,80701
PR-2017-7241,628142,2023-11-30,203669,Base,Monthly,INR,Performance Bonus,155384
GE-2014-6645,826987,2023-12-04,317426,Commission,Monthly,INR,Promotion,751838
SY-2017-1884,1416590,2024-06-09,317294,Base,Monthly,INR,Performance Bonus,96040
CY-2015-9511,879495,2024-04-06,69533,Commission,Monthly,INR,Performance Bonus,360148
FI-2013-5381,176991,2023-12-13,23516,Base,Annually,INR,Performance Bonus,31482
CU-2012-2362,685479,2024-05-05,103678,Base,Monthly,INR,Promotion,94227
SY-2018-3715,1920636,2023-10-16,472277,Commission,Annually,INR,Performance Bonus,1500983
SY-2010-6538,1617109,2023-12-31,520512,Base,Annually,INR,Performance Bonus,609488
CL-2018-6772,1589317,2024-03-28,277886,Base,Annually,INR,Promotion,1200999
OP-2013-5363,1464865,2023-12-27,292361,Commission,Monthly,INR,Cost of Living Adjustment,1085942
DA-2014-1947,1607206,2024-03-08,521642,Commission,Monthly,INR,Promotion,130218
SY-2020-5963,1636790,2023-10-01,627871,Commission,Annually,INR,Cost of Living Adjustment,656451
DA-2016-5687,121847,2024-07-20,44579,Base,Annually,INR,Performance Bonus,39058
HU-2012-4526,636928,2023-09-13,5273,Commission,Annually,INR,Promotion,157336
DE-2011-6742,596586,2023-09-05,53021,Commission,Annually,INR,Performance Bonus,358901
GE-2023-1385,761300,2023-08-14,225496,Base,Annually,INR,Performance Bonus,515718
SO-2018-2514,1513774,2024-03-22,470436,Base,Monthly,INR,Cost of Living Adjustment,1460451
FI-2022-5669,441061,2024-08-02,136053,Commission,Monthly,INR,Performance Bonus,174283
MA-2009-3991,907239,2024-02-04,262139,Commission,Annually,INR,Cost of Living Adjustment,861555
FI-2014-3680,548956,2024-03-10,106807,Commission,Annually,INR,Cost of Living Adjustment,323122
PR-2017-6594,479471,2024-03-08,49438,Base,Monthly,INR,Promotion,426161
HU-2021-7618,1478143,2024-03-28,345850,Commission,Annually,INR,Cost of Living Adjustment,669299
DE-2015-7658,339622,2024-03-08,60341,Base,Monthly,INR,Performance Bonus,54202
FI-2014-4223,235306,2024-02-16,52520,Base,Annually,INR,Performance Bonus,91041
CU-2022-1784,1238461,2024-06-12,14380,Base,Annually,INR,Cost of Living Adjustment,889443
DA-2017-5923,640462,2024-01-07,175977,Base,Annually,INR,Performance Bonus,97724
OP-2011-8180,280813,2023-09-17,106171,Base,Monthly,INR,Performance Bonus,71111
GE-2017-2967,610573,2024-06-10,176158,Commission,Monthly,INR,Performance Bonus,595687
NE-2018-3519,43781,2023-12-09,7611,Commission,Annually,INR,Promotion,40399
SO-2018-2153,674939,2024-04-30,209377,Base,Monthly,INR,Performance Bonus,465110
FR-2018-4110,139606,2024-06-04,52721,Commission,Monthly,INR,Performance Bonus,23831
IT-2010-8645,735646,2024-04-26,121845,Commission,Annually,INR,Promotion,182993
PR-2012-7903,951477,2024-02-21,311792,Commission,Annually,INR,Performance Bonus,774453
CL-2017-7762,147351,2024-06-26,53525,Base,Annually,INR,Cost of Living Adjustment,50624
CU-2020-2311,1584047,2024-07-30,63361,Commission,Monthly,INR,Performance Bonus,1251963
DA-2014-1142,1056088,2024-04-15,9673,Commission,Annually,INR,Cost of Living Adjustment,594503
DA-2012-5488,1039580,2023-11-21,26620,Commission,Annually,INR,Promotion,236532
MA-2021-3709,432980,2023-10-15,140755,Base,Monthly,INR,Promotion,336488
CY-2013-1745,226632,2024-07-08,79344,Base,Monthly,INR,Performance Bonus,20757
DA-2010-5072,192659,2024-06-02,13063,Base,Annually,INR,Promotion,187668
PR-2020-1801,1200825,2024-01-28,304161,Base,Annually,INR,Performance Bonus,553291
HU-2021-2854,1938045,2024-03-22,736027,Commission,Annually,INR,Cost of Living Adjustment,1438315
IT-2012-8647,1315598,2024-06-03,21834,Commission,Monthly,INR,Promotion,520109
HU-2019-7434,170599,2024-04-21,17114,Commission,Monthly,INR,Performance Bonus,64032
SA-2011-2021,1760195,2024-01-02,465504,Commission,Monthly,INR,Performance Bonus,421434
HU-2022-3198,288591,2024-06-26,8824,Commission,Annually,INR,Performance Bonus,37411
DE-2016-6371,97447,2024-02-10,7175,Base,Monthly,INR,Performance Bonus,80915
DA-2010-7282,1547366,2024-02-19,81968,Commission,Annually,INR,Performance Bonus,88717
SA-2011-2839,746563,2024-01-22,22540,Commission,Monthly,INR,Performance Bonus,243787
PR-2017-3420,223887,2023-11-23,11219,Commission,Annually,INR,Performance Bonus,88324
DA-2022-9502,1372421,2023-12-31,353541,Commission,Annually,INR,Cost of Living Adjustment,77006
IT-2011-7820,1838065,2024-05-14,449730,Commission,Monthly,INR,Promotion,1759061
IT-2011-9938,39906,2024-07-12,5705,Commission,Monthly,INR,Cost of Living Adjustment,34661
FR-2015-9542,1301445,2023-10-18,236325,Commission,Monthly,INR,Promotion,1116864
HU-2019-5695,546448,2023-10-12,35054,Commission,Annually,INR,Performance Bonus,163349
PR-2013-3594,164948,2023-08-16,27600,Base,Annually,INR,Cost of Living Adjustment,129436
OP-2009-2328,349005,2023-08-21,23954,Base,Monthly,INR,Promotion,66193
DE-2022-4724,1829679,2024-03-16,705222,Base,Monthly,INR,Cost of Living Adjustment,899069
FR-2017-2660,113292,2024-02-13,44045,Commission,Annually,INR,Promotion,65513
IT-2015-6497,1485396,2024-05-28,501709,Commission,Annually,INR,Performance Bonus,651398
PR-2010-5648,1474721,2023-11-16,85629,Commission,Annually,INR,Performance Bonus,650217
CL-2022-4223,25558,2023-09-23,7627,Base,Monthly,INR,Performance Bonus,24868
NE-2019-5081,547729,2024-06-20,170014,Base,Annually,INR,Performance Bonus,544562
FI-2011-5103,1658704,2023-11-14,296760,Commission,Monthly,INR,Promotion,1519630
DA-2017-3580,137059,2024-01-24,22268,Base,Monthly,INR,Promotion,33112
DA-2016-5247,1474369,2024-02-08,186623,Commission,Monthly,INR,Promotion,77406
HU-2020-8100,1628022,2024-07-21,122182,Base,Annually,INR,Cost of Living Adjustment,1507217
DA-2009-6023,127439,2023-10-10,35343,Base,Monthly,INR,Cost of Living Adjustment,55152
DE-2021-6690,1616580,2024-03-26,93485,Commission,Annually,INR,Performance Bonus,877094
CL-2017-3378,1098010,2024-06-07,135634,Base,Annually,INR,Promotion,26441
GE-2013-8414,677891,2024-07-14,110404,Commission,Monthly,INR,Performance Bonus,248793
FI-2018-9647,1644089,2024-03-24,552733,Commission,Annually,INR,Promotion,1608986
PR-2012-2547,507289,2024-06-13,95193,Commission,Monthly,INR,Promotion,408565
IT-2017-1379,1227053,2023-11-13,419982,Commission,Annually,INR,Performance Bonus,1061647
GE-2020-6545,1687664,2023-11-24,418497,Base,Monthly,INR,Promotion,713586
IT-2018-6649,112229,2023-11-04,34662,Base,Annually,INR,Performance Bonus,55140
DE-2020-9796,1951725,2024-01-31,239537,Commission,Monthly,INR,Cost of Living Adjustment,28022
NE-2018-7104,1299847,2024-03-30,140900,Base,Monthly,INR,Cost of Living Adjustment,947351
DE-2022-2360,946333,2024-04-04,242132,Commission,Monthly,INR,Cost of Living Adjustment,44935
FI-2015-5738,576162,2024-06-04,138102,Base,Monthly,INR,Promotion,493877
PR-2021-5895,1007611,2023-09-28,393733,Base,Annually,INR,Cost of Living Adjustment,627736
DE-2016-8077,431026,2024-05-11,3093,Base,Annually,INR,Performance Bonus,61989
FI-2012-6489,1439479,2024-06-20,281440,Commission,Annually,INR,Promotion,795184
SO-2022-2564,1868670,2024-03-05,365783,Commission,Annually,INR,Performance Bonus,277712
OP-2011-2009,376944,2024-01-15,103845,Base,Annually,INR,Cost of Living Adjustment,293973
FR-2015-6332,1458980,2023-11-22,532523,Base,Monthly,INR,Cost of Living Adjustment,204279
MA-2019-5402,1006465,2024-06-12,359978,Commission,Monthly,INR,Promotion,362674
SO-2010-3548,1536570,2024-07-01,253532,Commission,Monthly,INR,Promotion,502651
CL-2020-4998,1529923,2023-10-05,177247,Base,Annually,INR,Performance Bonus,484632
CU-2019-3765,1714316,2023-12-18,19876,Base,Monthly,INR,Performance Bonus,653628
CY-2018-1728,356997,2024-04-17,36320,Commission,Annually,INR,Promotion,240437
NE-2020-1795,1462163,2023-12-02,511591,Base,Monthly,INR,Cost of Living Adjustment,1202388
PR-2017-1557,1737377,2023-09-08,549412,Commission,Annually,INR,Promotion,178883
CY-2015-4967,638868,2023-12-30,175661,Commission,Annually,INR,Cost of Living Adjustment,269654
HU-2017-7056,1980952,2024-01-28,179829,Base,Annually,INR,Performance Bonus,1295222
FR-2012-8296,1696016,2023-12-08,322711,Base,Annually,INR,Promotion,1284816
SY-2010-2568,33721,2024-07-27,6538,Commission,Monthly,INR,Promotion,24691
IT-2015-1943,743206,2024-08-03,146681,Commission,Annually,INR,Performance Bonus,460804
SO-2013-1833,1929568,2023-10-25,202918,Commission,Annually,INR,Cost of Living Adjustment,1779750
DA-2013-4684,410870,2024-06-30,41518,Base,Monthly,INR,Performance Bonus,285321
PR-2011-6113,744716,2023-11-02,153754,Base,Monthly,INR,Performance Bonus,711112
DA-2020-9026,1894863,2024-01-19,125164,Commission,Annually,INR,Cost of Living Adjustment,513267
MA-2010-2964,1115222,2024-08-03,3033,Commission,Monthly,INR,Performance Bonus,776208
IT-2018-1465,168543,2024-02-16,19540,Base,Annually,INR,Cost of Living Adjustment,93270
MA-2023-1390,1116352,2023-10-19,171872,Base,Annually,INR,Promotion,261149
NE-2014-3579,1826234,2024-07-23,421638,Commission,Monthly,INR,Cost of Living Adjustment,779271
DA-2014-7723,1072380,2023-09-08,335280,Commission,Annually,INR,Promotion,1003197
HU-2011-8650,1119708,2023-10-06,250561,Base,Monthly,INR,Performance Bonus,251403
SO-2011-9091,878241,2024-01-05,344336,Base,Monthly,INR,Cost of Living Adjustment,763973
DA-2020-1245,804790,2024-05-01,47487,Base,Annually,INR,Performance Bonus,765550
PR-2010-3042,1276765,2023-10-09,277138,Base,Annually,INR,Performance Bonus,166830
DA-2020-5304,1273501,2024-01-25,355266,Base,Annually,INR,Performance Bonus,731379
CU-2018-2697,1439814,2023-08-13,489906,Base,Annually,INR,Performance Bonus,374625
PR-2021-3175,1235504,2023-10-23,58142,Commission,Monthly,INR,Performance Bonus,1121060
SA-2011-9113,1587837,2024-07-11,414373,Base,Annually,INR,Performance Bonus,723090
HU-2013-9776,1254892,2023-08-27,420553,Commission,Annually,INR,Performance Bonus,363032
NE-2012-1082,1262015,2024-02-13,404859,Commission,Annually,INR,Performance Bonus,825041
CU-2015-1883,1317484,2024-03-02,105640,Base,Monthly,INR,Performance Bonus,93140
DA-2012-4759,1601521,2024-06-21,522787,Commission,Monthly,INR,Performance Bonus,1183687
SO-2017-8114,802654,2023-11-20,221228,Base,Annually,INR,Performance Bonus,223784
CL-2016-7702,1683760,2023-12-11,24004,Commission,Monthly,INR,Promotion,715923
IT-2019-4653,1970716,2023-11-15,778245,Base,Annually,INR,Cost of Living Adjustment,1747314
HU-2013-5785,31180,2023-09-19,4161,Base,Annually,INR,Promotion,28440
OP-2013-2819,1101697,2023-11-30,371625,Base,Annually,INR,Cost of Living Adjustment,564155
MA-2023-6303,385462,2024-04-05,132976,Base,Monthly,INR,Performance Bonus,77762
MA-2017-6468,253569,2023-09-15,5603,Commission,Monthly,INR,Cost of Living Adjustment,109208
GE-2018-1004,1407494,2023-10-05,43105,Base,Monthly,INR,Promotion,885922
FI-2014-3745,1940655,2023-11-17,720501,Base,Annually,INR,Performance Bonus,848696
IT-2019-2026,703242,2024-01-06,220027,Base,Monthly,INR,Performance Bonus,243975
PR-2020-1900,66244,2024-01-03,22466,Base,Annually,INR,Performance Bonus,25001
CY-2011-3918,345183,2024-01-24,28172,Commission,Annually,INR,Cost of Living Adjustment,107912
PR-2021-8134,208574,2024-07-04,49225,Base,Monthly,INR,Cost of Living Adjustment,201087
IT-2012-1943,1945381,2024-06-13,492487,Base,Monthly,INR,Performance Bonus,1763413
SY-2017-9516,471062,2023-10-30,14888,Base,Monthly,INR,Cost of Living Adjustment,44364
SY-2013-2720,883099,2023-12-18,219874,Base,Monthly,INR,Cost of Living Adjustment,392070
FI-2019-1489,1862328,2023-11-14,341400,Commission,Monthly,INR,Cost of Living Adjustment,161647
GE-2014-3681,1667829,2023-09-23,594792,Commission,Annually,INR,Performance Bonus,1143392
IT-2022-5202,1239654,2024-02-12,230734,Commission,Annually,INR,Promotion,120560
SA-2011-9142,1858009,2024-01-05,497223,Commission,Monthly,INR,Cost of Living Adjustment,1001200
FR-2020-9506,277685,2024-04-04,98901,Base,Annually,INR,Promotion,56683
DA-2021-8590,262781,2023-11-12,58719,Commission,Annually,INR,Cost of Living Adjustment,214049
DA-2016-5570,1117038,2023-11-23,375803,Base,Annually,INR,Cost of Living Adjustment,231856
DE-2021-3899,303024,2023-12-23,64591,Commission,Monthly,INR,Promotion,52038
DA-2013-6813,358977,2024-03-27,94128,Commission,Annually,INR,Cost of Living Adjustment,59083
DA-2012-8489,1336667,2023-09-26,15151,Commission,Monthly,INR,Performance Bonus,161624
NE-2023-7444,470374,2023-09-28,117852,Commission,Annually,INR,Promotion,81049
CL-2014-2505,446102,2024-02-16,130360,Commission,Monthly,INR,Promotion,77767
FR-2014-6645,35891,2023-10-26,7434,Commission,Monthly,INR,Cost of Living Adjustment,21767
IT-2019-2495,1121612,2024-02-10,360919,Base,Annually,INR,Promotion,83980
CL-2014-6169,210362,2024-06-24,76299,Commission,Annually,INR,Cost of Living Adjustment,179290
FR-2021-1771,1465895,2024-01-13,524991,Base,Annually,INR,Performance Bonus,1313365
DE-2023-2118,1577906,2023-09-10,51349,Commission,Monthly,INR,Performance Bonus,393934
FR-2011-6439,289250,2024-06-11,58212,Base,Monthly,INR,Promotion,258249
HU-2013-2097,713286,2024-04-09,267998,Commission,Monthly,INR,Cost of Living Adjustment,567116
CY-2015-6652,1487103,2024-05-23,230367,Commission,Annually,INR,Promotion,660774
CL-2012-7993,1209372,2024-04-13,85742,Commission,Monthly,INR,Promotion,39209
SA-2009-3984,1460372,2024-05-30,194291,Base,Monthly,INR,Cost of Living Adjustment,84296
IT-2019-8805,1976249,2024-07-18,286288,Base,Annually,INR,Performance Bonus,289978
OP-2020-5121,1968886,2023-09-18,392434,Base,Monthly,INR,Performance Bonus,132434
CL-2012-7557,1856351,2024-07-10,495137,Commission,Annually,INR,Cost of Living Adjustment,1457487
HU-2016-4058,832629,2024-01-19,279358,Base,Annually,INR,Cost of Living Adjustment,372813
IT-2016-1148,1445282,2024-05-03,142720,Commission,Monthly,INR,Cost of Living Adjustment,942521
OP-2019-8592,1341172,2024-02-19,487011,Base,Annually,INR,Cost of Living Adjustment,1123123
PR-2010-7110,1346014,2024-04-27,87768,Commission,Annually,INR,Performance Bonus,1344981
OP-2021-8090,1118023,2024-05-04,388337,Commission,Annually,INR,Cost of Living Adjustment,765645
IT-2015-4348,1398611,2024-08-01,70508,Base,Monthly,INR,Cost of Living Adjustment,1161895
SA-2016-6459,960011,2024-01-17,306387,Base,Annually,INR,Cost of Living Adjustment,944853
